segment_id,node,description,parent,created_at
d732328a-d06e-4ee9-a5a9-a6e4abebb100,Node-995,Segment description 317,Parent-21,2025-03-14 17:55:32
7c1c5c83-cec7-4f94-b97f-076d3939022e,Node-508,Segment description 679,Parent-36,2025-03-14 17:55:32
2dc5203f-2d39-4eff-b31c-0f4505d6e992,Node-377,Segment description 408,Parent-90,2025-03-14 17:55:32
a3d9b898-a603-4ecb-bff3-d90f1a1eeae5,Node-701,Segment description 870,Parent-93,2025-03-14 17:55:32
f51d7537-10b8-43e7-ad91-ae7b1e4a2a34,Node-399,Segment description 526,Parent-12,2025-03-14 17:55:32
50e753ce-9dcd-4bb2-89bc-0ed62af17130,Node-616,Segment description 928,Parent-59,2025-03-14 17:55:32
7d1e9988-7ab6-4e06-92dd-2be7c856e6d3,Node-712,Segment description 256,Parent-34,2025-03-14 17:55:32
8585f53b-6e24-4907-b381-fe55df7a8a3b,Node-708,Segment description 496,Parent-91,2025-03-14 17:55:32
1f045da6-9127-43b8-a5a0-112ae2f5bc39,Node-371,Segment description 321,Parent-71,2025-03-14 17:55:32
e0f02156-8f14-40b3-98bc-b750efea1f1b,Node-861,Segment description 246,Parent-49,2025-03-14 17:55:32
cfeb60b6-5f34-434a-8ff8-6bc22b731ac9,Node-715,Segment description 967,Parent-94,2025-03-14 17:55:32
441cd3b0-55b5-408b-91f6-bce873bc9e3f,Node-362,Segment description 537,Parent-33,2025-03-14 17:55:32
d8f1cf7f-7796-44c9-b363-e439d2c25ebc,Node-867,Segment description 115,Parent-19,2025-03-14 17:55:32
c7de6aee-5afe-4c0d-8869-b527a426739f,Node-915,Segment description 895,Parent-13,2025-03-14 17:55:32
b786da10-08e9-4570-b9d7-c83026d756cc,Node-43,Segment description 452,Parent-56,2025-03-14 17:55:32
3d014772-cbcc-4642-a105-46bec8a60a1b,Node-114,Segment description 302,Parent-42,2025-03-14 17:55:32
38f9292a-5c78-42a6-9256-241d691c9790,Node-292,Segment description 695,Parent-95,2025-03-14 17:55:32
ebab3153-7a20-4849-986a-fd81bfe087ce,Node-352,Segment description 129,Parent-52,2025-03-14 17:55:32
b0cf7e1c-dfe7-425e-b63f-af295c0ee98e,Node-695,Segment description 928,Parent-12,2025-03-14 17:55:32
1e3b4c80-0c00-4d01-9c62-6654d26f94f1,Node-803,Segment description 808,Parent-46,2025-03-14 17:55:32
03fadffa-6482-4099-adf9-a14cb2f46c6e,Node-682,Segment description 690,Parent-87,2025-03-14 17:55:32
80668ae2-9a67-42ae-b193-e783a0c201b3,Node-163,Segment description 264,Parent-14,2025-03-14 17:55:32
b55fdb08-4e16-4466-b71a-80baad1c9449,Node-518,Segment description 208,Parent-60,2025-03-14 17:55:32
c13b557d-a2b3-4510-bb85-0e84f5717a01,Node-498,Segment description 635,Parent-95,2025-03-14 17:55:32
35c840e1-b0ae-4689-a5b9-b0898bd4f496,Node-777,Segment description 476,Parent-89,2025-03-14 17:55:32
ef79d5d6-13f2-48cb-b6dd-18ca8b154925,Node-760,Segment description 379,Parent-33,2025-03-14 17:55:32
b4299cff-7cb9-4b98-8a3e-30e982b2c46e,Node-805,Segment description 656,Parent-14,2025-03-14 17:55:32
cdb9ea18-516e-44f4-860c-1951b5585d35,Node-837,Segment description 546,Parent-68,2025-03-14 17:55:32
e4ceea0f-93ee-4fc2-934f-f7bf3e82608f,Node-17,Segment description 971,Parent-47,2025-03-14 17:55:32
3f6dd446-bd29-497f-ace4-61ed21031804,Node-185,Segment description 629,Parent-33,2025-03-14 17:55:32
ac45cfa1-e45f-4ef0-b10d-f39c327cff62,Node-753,Segment description 424,Parent-28,2025-03-14 17:55:32
253f197c-4c55-4632-9820-c9b4ac3161fd,Node-299,Segment description 80,Parent-58,2025-03-14 17:55:32
435d80e4-a4d8-4129-81bb-bc452573a9a8,Node-532,Segment description 971,Parent-63,2025-03-14 17:55:32
63ae1b0e-5d1d-4c79-8fb1-0599ebfdea06,Node-472,Segment description 734,Parent-67,2025-03-14 17:55:32
4be1f17e-4b5a-4b1e-b08a-c3ca1561b7d1,Node-898,Segment description 578,Parent-23,2025-03-14 17:55:32
987778ac-ebef-4716-9b2e-52bbf02f696c,Node-44,Segment description 107,Parent-53,2025-03-14 17:55:32
1906395d-d631-410e-8382-248bbfe2314f,Node-426,Segment description 926,Parent-42,2025-03-14 17:55:32
87a8992f-f0b2-4797-8753-2c948ad7e71d,Node-22,Segment description 545,Parent-2,2025-03-14 17:55:32
4343c968-878e-4cb4-b419-dca9ba2d2817,Node-997,Segment description 154,Parent-93,2025-03-14 17:55:32
7522134d-ba13-471d-ae93-f5ccdfdcf386,Node-261,Segment description 297,Parent-78,2025-03-14 17:55:32
c7728862-f432-4491-b1e2-79981b15140b,Node-65,Segment description 713,Parent-89,2025-03-14 17:55:32
a7e23680-dc8a-43f0-851e-15645e856210,Node-109,Segment description 716,Parent-100,2025-03-14 17:55:32
225bcab4-494f-4f1d-bc44-3a47c9ea7fd5,Node-787,Segment description 379,Parent-66,2025-03-14 17:55:32
1c179b17-3ed9-4d05-a7ed-c9795470dd01,Node-243,Segment description 32,Parent-86,2025-03-14 17:55:32
5ba6ebff-25b8-4799-9a81-b32f45295099,Node-93,Segment description 225,Parent-52,2025-03-14 17:55:32
c021a2e4-d4b9-4721-bab8-86ad272e06c9,Node-361,Segment description 552,Parent-28,2025-03-14 17:55:32
703ecf3d-9e0d-4bbb-a499-8ebcde1605ee,Node-992,Segment description 86,Parent-98,2025-03-14 17:55:32
71d2a6cd-997b-4bac-bcb3-887c0222f8ee,Node-739,Segment description 203,Parent-74,2025-03-14 17:55:32
28f44240-b62f-4b09-b81d-dd6c6b0ea694,Node-157,Segment description 753,Parent-78,2025-03-14 17:55:32
13ad616d-8b3b-4140-8000-fe62df6c2f5f,Node-548,Segment description 844,Parent-98,2025-03-14 17:55:32
f8a7d46e-7af3-4fc9-9c5a-0caec52e933e,Node-99,Segment description 490,Parent-57,2025-03-14 17:55:32
e69842a7-aad4-4655-a017-4db2244c3e3e,Node-569,Segment description 769,Parent-92,2025-03-14 17:55:32
a680c9e8-dc17-4b38-bd72-ddf7b29b7669,Node-147,Segment description 779,Parent-2,2025-03-14 17:55:32
8facdc41-d8d8-4287-ac16-c33fe1cb2c08,Node-804,Segment description 394,Parent-65,2025-03-14 17:55:32
33de082b-aad0-4789-8ae8-b29e74c69849,Node-17,Segment description 945,Parent-100,2025-03-14 17:55:32
11d0180c-097f-4082-9933-db6ba7487688,Node-352,Segment description 754,Parent-60,2025-03-14 17:55:32
5898f745-54a7-40e7-a360-24617b081c99,Node-192,Segment description 192,Parent-98,2025-03-14 17:55:32
8a202075-a588-46ce-a8b1-576b0e0a7018,Node-879,Segment description 890,Parent-36,2025-03-14 17:55:32
78a351e1-0a9f-49ca-94dd-c8d78cdf9e82,Node-376,Segment description 203,Parent-47,2025-03-14 17:55:32
d881ef61-4529-48ea-a51f-ab5414265464,Node-275,Segment description 290,Parent-32,2025-03-14 17:55:32
58147a37-5c5d-45b7-9cd4-638d329f8e2f,Node-498,Segment description 959,Parent-73,2025-03-14 17:55:32
1794fef0-062a-464b-9479-944a73159340,Node-730,Segment description 566,Parent-16,2025-03-14 17:55:32
fc79e087-4d90-4af4-af9e-d751af84180f,Node-669,Segment description 144,Parent-57,2025-03-14 17:55:32
36451167-41f0-4634-ac6c-0db18d320ebb,Node-538,Segment description 573,Parent-17,2025-03-14 17:55:32
c15d6802-a556-4ee6-ab48-27cb04195d2c,Node-363,Segment description 233,Parent-47,2025-03-14 17:55:32
41849970-8a73-479b-a3ee-32179100dd39,Node-625,Segment description 350,Parent-85,2025-03-14 17:55:32
aaa4d451-6685-4eaa-a5e4-51b11e550e9f,Node-110,Segment description 341,Parent-20,2025-03-14 17:55:32
d90c8774-6b4a-419c-b76d-064fb6639870,Node-385,Segment description 945,Parent-45,2025-03-14 17:55:32
d2f696ea-0d9d-44f4-8fdb-a1cc7d0dd482,Node-642,Segment description 627,Parent-51,2025-03-14 17:55:32
7fcf172d-f301-4e57-9c13-f988fabedbc1,Node-619,Segment description 815,Parent-5,2025-03-14 17:55:32
4c9a32fb-0938-48b3-8e40-9fcc04527975,Node-119,Segment description 338,Parent-75,2025-03-14 17:55:32
8d50efa7-b4d9-4775-b3e4-dabd4d4b05f8,Node-555,Segment description 22,Parent-38,2025-03-14 17:55:32
eda84e3a-75e8-4a98-9bb1-8176f039b65e,Node-245,Segment description 235,Parent-35,2025-03-14 17:55:32
c886b5c6-4d3e-4f43-84aa-12497278351e,Node-775,Segment description 136,Parent-89,2025-03-14 17:55:32
1bfe3eda-00dd-4363-98a5-783489c18ecc,Node-628,Segment description 691,Parent-14,2025-03-14 17:55:32
90c3ee9e-c967-4ead-b2e6-f36f864b2d9d,Node-966,Segment description 475,Parent-12,2025-03-14 17:55:32
4b831dd3-275d-4a7b-a707-ec6fc6f62e1d,Node-387,Segment description 818,Parent-98,2025-03-14 17:55:32
18489a73-b405-49d0-8b0e-14780c0b3a20,Node-588,Segment description 116,Parent-51,2025-03-14 17:55:32
46771e58-5643-4aa0-8409-0282b696b059,Node-618,Segment description 474,Parent-70,2025-03-14 17:55:32
11ee583c-57a0-4db0-9549-296d6920a479,Node-410,Segment description 896,Parent-7,2025-03-14 17:55:32
507c9fbc-7b38-4390-aa95-74eaaf1de008,Node-878,Segment description 44,Parent-6,2025-03-14 17:55:32
5cfce757-9146-4ddb-b899-4ce4284b0c95,Node-461,Segment description 515,Parent-80,2025-03-14 17:55:32
cc15e2b3-9f21-4923-a190-bed1658fd2ed,Node-458,Segment description 948,Parent-29,2025-03-14 17:55:32
1952defd-7b98-4102-9d10-d7331aa0b92c,Node-750,Segment description 666,Parent-58,2025-03-14 17:55:32
3bb28670-e2ae-4a27-8146-5c2eea1c9344,Node-168,Segment description 137,Parent-58,2025-03-14 17:55:32
49f3569a-c8ae-4d9d-98e3-62c06f4a0fd1,Node-595,Segment description 741,Parent-59,2025-03-14 17:55:32
52e829dd-6979-449a-a5ff-af950b578742,Node-435,Segment description 331,Parent-97,2025-03-14 17:55:32
460d044c-ca93-41ca-a782-6843c1743f67,Node-459,Segment description 331,Parent-50,2025-03-14 17:55:32
9afcba14-c8e1-40a9-9cdc-8ced1e4dff91,Node-613,Segment description 759,Parent-57,2025-03-14 17:55:32
c084727b-10d0-4398-a796-fc1103e4b039,Node-139,Segment description 84,Parent-15,2025-03-14 17:55:32
e41b0943-00db-4904-b7ae-ee0ffc824617,Node-426,Segment description 968,Parent-63,2025-03-14 17:55:32
0149d4ba-af27-4dd7-8c34-4c34ba8ec5f1,Node-717,Segment description 504,Parent-29,2025-03-14 17:55:32
588bf4d4-618f-42b3-9cd7-1cb678febbe4,Node-73,Segment description 486,Parent-41,2025-03-14 17:55:32
9e4cc9aa-c3d6-40e0-98d4-27783d001504,Node-668,Segment description 555,Parent-97,2025-03-14 17:55:32
89ceac14-25f2-4510-838e-ac0bac33492a,Node-493,Segment description 808,Parent-44,2025-03-14 17:55:32
98f96f3a-3c24-44e2-99fe-ec9f117037df,Node-237,Segment description 425,Parent-74,2025-03-14 17:55:32
323b6cc4-7cb5-4579-a540-b523e7d05196,Node-547,Segment description 478,Parent-10,2025-03-14 17:55:32
ae9af119-b6c8-49d8-aeac-addedb76c45b,Node-813,Segment description 453,Parent-56,2025-03-14 17:55:32
bc2af04b-ddef-47bc-b3cd-20e715429195,Node-756,Segment description 471,Parent-21,2025-03-14 17:55:32
130d16f7-32b2-4d2e-97e6-5491757af6f5,Node-969,Segment description 693,Parent-83,2025-03-14 17:55:32
b4cf2e1d-5e2b-42ee-8325-91fdc96a3d2e,Node-847,Segment description 10,Parent-10,2025-03-14 17:55:32
c1140623-b344-4799-b92b-f6e887a96c44,Node-643,Segment description 615,Parent-77,2025-03-14 17:55:32
0ae71460-a0ca-4350-b66e-e76de36f5091,Node-990,Segment description 24,Parent-67,2025-03-14 17:55:32
974a7d68-7ec9-4182-90bb-24c0e30fb40c,Node-284,Segment description 509,Parent-55,2025-03-14 17:55:32
9f23bcc9-b99d-4e19-8edf-f05ad16e46da,Node-796,Segment description 797,Parent-42,2025-03-14 17:55:32
1cb0d2ae-e2ed-4666-8e28-39bdd70bd64b,Node-781,Segment description 598,Parent-54,2025-03-14 17:55:32
e4e16583-9852-462c-8f54-f07aa5b541d5,Node-136,Segment description 771,Parent-68,2025-03-14 17:55:32
207fcbea-000f-400b-a687-4883f0fad5d9,Node-903,Segment description 418,Parent-46,2025-03-14 17:55:32
b066385f-1095-403a-a95e-9259406ba15e,Node-980,Segment description 850,Parent-77,2025-03-14 17:55:32
9871bfa3-94b8-4123-b182-365f0654b397,Node-39,Segment description 122,Parent-77,2025-03-14 17:55:32
6d18d041-4653-4082-8aa8-7e2c0d49a66a,Node-699,Segment description 515,Parent-74,2025-03-14 17:55:32
eae9ac0c-983d-48fe-90cc-f765d47a43e8,Node-683,Segment description 455,Parent-6,2025-03-14 17:55:32
15063df2-2fbe-4cb6-8b20-5a0620d25580,Node-287,Segment description 256,Parent-8,2025-03-14 17:55:32
f1f94a0c-d254-4ab2-9891-c99d6b5ee8c4,Node-790,Segment description 792,Parent-6,2025-03-14 17:55:32
1d41bdda-0e33-4e20-95ce-f4adff4a009b,Node-857,Segment description 338,Parent-65,2025-03-14 17:55:32
8c9f9448-92be-4b7f-8c97-2a8070133c5e,Node-208,Segment description 738,Parent-38,2025-03-14 17:55:32
83ba3a3e-4239-4857-b7ee-1de32a0899e1,Node-145,Segment description 732,Parent-2,2025-03-14 17:55:32
ac2b8cde-f334-4f08-ab28-6e5e52127a77,Node-320,Segment description 648,Parent-87,2025-03-14 17:55:32
32151057-fbe0-440e-a68d-2c5a16dbc208,Node-993,Segment description 21,Parent-79,2025-03-14 17:55:32
ce30b797-e8f2-423f-849f-77fb2df3d59c,Node-643,Segment description 482,Parent-22,2025-03-14 17:55:32
dfec5d86-7d09-4201-95b9-680cb07b89e1,Node-918,Segment description 623,Parent-31,2025-03-14 17:55:32
56d1d636-544d-447c-ac8a-87950b0fa8d3,Node-228,Segment description 43,Parent-35,2025-03-14 17:55:32
afd0f7a9-0281-42a2-b885-1220748dcc0c,Node-483,Segment description 706,Parent-85,2025-03-14 17:55:32
cc474546-5669-462a-a54c-1fd6fac8643e,Node-798,Segment description 355,Parent-18,2025-03-14 17:55:32
183feef4-fc67-4f7e-9260-deaa3585eff1,Node-199,Segment description 323,Parent-13,2025-03-14 17:55:32
ab8bd7cb-876f-4202-9550-89dc63b33eb9,Node-531,Segment description 328,Parent-38,2025-03-14 17:55:32
a3589f79-6fbc-438f-819c-f5b080390114,Node-798,Segment description 100,Parent-43,2025-03-14 17:55:32
1ddb1c54-251a-4a74-b83a-403a01d883fc,Node-344,Segment description 520,Parent-32,2025-03-14 17:55:32
e41028d2-22f0-4328-932e-0d6bdff37d01,Node-45,Segment description 468,Parent-17,2025-03-14 17:55:32
f5283cf6-7b9c-43d0-82bb-5ad5f76af56b,Node-609,Segment description 118,Parent-36,2025-03-14 17:55:32
1f259c6d-5cd2-403e-8e4c-c947cae40373,Node-550,Segment description 959,Parent-22,2025-03-14 17:55:32
82550bf1-9ee4-4321-81c1-aff1616402b7,Node-699,Segment description 694,Parent-60,2025-03-14 17:55:32
bea36bdc-03c8-4dc7-a0b2-f00bce5d1207,Node-424,Segment description 32,Parent-10,2025-03-14 17:55:32
4aca75e4-3544-475f-b8a7-a81c7689c35b,Node-441,Segment description 767,Parent-10,2025-03-14 17:55:32
f2e5ddbf-44de-4fcf-a34a-a4f502620b3a,Node-608,Segment description 57,Parent-3,2025-03-14 17:55:32
30308bd2-b40b-4f38-9c6a-25c212279fb9,Node-431,Segment description 101,Parent-17,2025-03-14 17:55:32
750e835d-42f0-48b3-b3e6-f8b353659807,Node-463,Segment description 62,Parent-74,2025-03-14 17:55:32
478c0da2-37e9-4b11-9e8c-b73885dc2ecc,Node-213,Segment description 750,Parent-31,2025-03-14 17:55:32
3d8234e2-2c27-42cc-a6f0-b523ba6d5dcd,Node-117,Segment description 786,Parent-95,2025-03-14 17:55:32
a168ff56-af75-4812-9af1-42176cbd4d3b,Node-882,Segment description 490,Parent-20,2025-03-14 17:55:32
10d7ca72-cdc3-4c95-90b1-03a352687b06,Node-792,Segment description 472,Parent-50,2025-03-14 17:55:32
fa239b5b-c996-4914-827e-8750bd09e2d1,Node-285,Segment description 356,Parent-6,2025-03-14 17:55:32
52ae0cf6-9642-4752-a953-3e9a36fd7aa0,Node-218,Segment description 334,Parent-96,2025-03-14 17:55:32
92bc7452-8d10-43c9-b50a-05bcdcb182dc,Node-457,Segment description 306,Parent-29,2025-03-14 17:55:32
45db49bd-9b8a-4f6d-9953-1854283a6efe,Node-483,Segment description 457,Parent-39,2025-03-14 17:55:32
e573d625-0859-4117-8f5e-ef6c57a88d3e,Node-224,Segment description 80,Parent-54,2025-03-14 17:55:32
ff82d246-bf56-440a-be23-2d295f6ccd05,Node-876,Segment description 647,Parent-64,2025-03-14 17:55:32
e4c3af55-2f01-48e5-850a-6b5d8754ed98,Node-962,Segment description 245,Parent-12,2025-03-14 17:55:32
357c8ac9-7546-49af-a144-5a83d28f3249,Node-558,Segment description 980,Parent-16,2025-03-14 17:55:32
9b482d78-3377-4ed6-bfc1-0af847102ecf,Node-901,Segment description 239,Parent-29,2025-03-14 17:55:32
3c317948-42e5-43b2-8fa6-1eee96037cb3,Node-802,Segment description 413,Parent-90,2025-03-14 17:55:32
f86f4d1d-a677-4897-826b-ebcfe7238f79,Node-390,Segment description 861,Parent-33,2025-03-14 17:55:32
4d519558-eb2a-48cb-be2f-9984556ab41d,Node-41,Segment description 987,Parent-53,2025-03-14 17:55:32
5086964d-eaa1-4252-b414-c318bb65aa9e,Node-880,Segment description 593,Parent-13,2025-03-14 17:55:32
14a34ab1-7ce3-4302-9b7e-e1fa2eaa398d,Node-669,Segment description 101,Parent-37,2025-03-14 17:55:32
e513d8cc-9817-4c6d-81c2-43cc9ce6180a,Node-484,Segment description 688,Parent-6,2025-03-14 17:55:32
73aeec85-2a9b-4051-b838-331e24bd276d,Node-79,Segment description 572,Parent-37,2025-03-14 17:55:32
042912c6-2fcd-46d0-99d0-699936d8608d,Node-378,Segment description 371,Parent-32,2025-03-14 17:55:32
c5205a0d-c9b3-4ac2-8496-31ec80656280,Node-301,Segment description 523,Parent-59,2025-03-14 17:55:32
1653f2cb-f11d-4c2c-9922-244509b4826e,Node-708,Segment description 638,Parent-3,2025-03-14 17:55:32
533ce114-158b-4cf9-9961-7a6dc903fb6a,Node-861,Segment description 919,Parent-15,2025-03-14 17:55:32
f33d48db-7e9e-4c34-8337-ac01e896780e,Node-83,Segment description 797,Parent-31,2025-03-14 17:55:32
7cde0e5e-738b-4a41-b61c-23935d645460,Node-454,Segment description 586,Parent-53,2025-03-14 17:55:32
fbd3b5bf-f03b-4381-8eb1-a8034e47d097,Node-107,Segment description 433,Parent-20,2025-03-14 17:55:32
3ee59bc7-eff4-4386-bf08-78816ce4763f,Node-562,Segment description 171,Parent-10,2025-03-14 17:55:32
a2064c6c-4ddc-436b-b985-f5b71ff943fc,Node-299,Segment description 410,Parent-11,2025-03-14 17:55:32
9d87cfbc-12ba-4e14-8a78-0879a1f701d6,Node-797,Segment description 555,Parent-23,2025-03-14 17:55:32
fce09687-45b6-4559-97b3-2b9fef02d1f1,Node-750,Segment description 841,Parent-11,2025-03-14 17:55:32
be1e99d0-7328-49fa-a482-05a4f32160b7,Node-200,Segment description 299,Parent-72,2025-03-14 17:55:32
67eac310-1233-4e77-ae41-40c2788dad91,Node-508,Segment description 328,Parent-36,2025-03-14 17:55:32
2bdc0024-6dd0-41f5-aee0-adba5e2553d6,Node-179,Segment description 696,Parent-9,2025-03-14 17:55:32
1d6928c1-641b-47c4-b980-246c9da5fe22,Node-629,Segment description 728,Parent-84,2025-03-14 17:55:32
ce4e8c8a-e177-454e-93b4-2b6f987987ef,Node-334,Segment description 374,Parent-19,2025-03-14 17:55:32
bbaceb96-5469-49c1-be1f-140acb60b8c9,Node-839,Segment description 314,Parent-18,2025-03-14 17:55:32
4b7df998-d7ec-4bba-83b4-9fdf26d69de9,Node-769,Segment description 66,Parent-16,2025-03-14 17:55:32
a40a93bf-4e8c-45d5-8653-390a0605b050,Node-1,Segment description 703,Parent-50,2025-03-14 17:55:32
d697762c-92e4-4d9f-9fb8-10f2471a7e19,Node-285,Segment description 991,Parent-30,2025-03-14 17:55:32
df9f3915-8cda-4c9b-a1c8-78247aa042c1,Node-698,Segment description 175,Parent-13,2025-03-14 17:55:32
4795ff37-2f3e-4bbf-8dc9-88e1687c575d,Node-676,Segment description 227,Parent-93,2025-03-14 17:55:32
e53bacf3-e32d-4b8d-ab68-63389ce55d47,Node-256,Segment description 407,Parent-47,2025-03-14 17:55:32
1803bd83-6431-45d5-88fd-0bed4f93346e,Node-991,Segment description 618,Parent-52,2025-03-14 17:55:32
f737af97-62f1-4cf9-87a3-6c921a0b95b5,Node-375,Segment description 422,Parent-55,2025-03-14 17:55:32
fcdbbf8b-84ba-400d-b595-ab1d8fd00f22,Node-340,Segment description 589,Parent-77,2025-03-14 17:55:32
fa8d7259-f698-4760-92da-90a83cd20d78,Node-892,Segment description 694,Parent-19,2025-03-14 17:55:32
56cf79de-3730-42fc-ba57-ac924a0fec99,Node-902,Segment description 616,Parent-54,2025-03-14 17:55:32
481e9c5d-15d9-4c7e-a588-7a4be021a592,Node-466,Segment description 795,Parent-98,2025-03-14 17:55:32
90c80060-c8da-408e-9ace-5809c3a235b6,Node-77,Segment description 254,Parent-23,2025-03-14 17:55:32
0da7ec5b-f558-4fbc-8f29-34af3d2ffc15,Node-460,Segment description 515,Parent-27,2025-03-14 17:55:32
90385bd3-f9af-4b1e-a833-0b0c97d9ceb2,Node-61,Segment description 983,Parent-14,2025-03-14 17:55:32
96137b47-b12c-4e54-a322-e5f091c1da6a,Node-499,Segment description 895,Parent-68,2025-03-14 17:55:32
8f765f7d-cb57-46b0-aabe-cb1308710a07,Node-924,Segment description 439,Parent-46,2025-03-14 17:55:32
b9bb88ef-e116-40f9-9517-b709b4ebde4f,Node-893,Segment description 217,Parent-28,2025-03-14 17:55:32
3151f302-02fc-4dd7-9ed7-85cb58a04026,Node-22,Segment description 998,Parent-48,2025-03-14 17:55:32
73c5231c-e22f-4bb4-9b8f-83a25626173e,Node-437,Segment description 479,Parent-27,2025-03-14 17:55:32
c1d110e0-ea37-417b-ab1a-a0927cd1d85c,Node-966,Segment description 845,Parent-61,2025-03-14 17:55:32
c9ca07ec-5fa7-4166-8d9a-34ee9d71c145,Node-418,Segment description 795,Parent-66,2025-03-14 17:55:32
6ed5a7ae-1c67-4993-835f-3d783fe8f9de,Node-407,Segment description 174,Parent-22,2025-03-14 17:55:32
5a8562b1-9cec-4842-ba1b-9753236f0367,Node-180,Segment description 196,Parent-91,2025-03-14 17:55:32
1ff964d1-aa65-48db-a398-c74b8d8557d1,Node-617,Segment description 46,Parent-3,2025-03-14 17:55:32
6375e0d9-4bb9-486a-bb72-eb97392418c0,Node-218,Segment description 516,Parent-33,2025-03-14 17:55:32
f68599ba-6ca7-4d1f-911d-d05563ec4f2b,Node-262,Segment description 488,Parent-8,2025-03-14 17:55:32
5b266036-95ab-4381-81b7-b6a5a388c149,Node-861,Segment description 138,Parent-99,2025-03-14 17:55:32
9b160558-1944-409f-a7fd-2e1d83183019,Node-174,Segment description 512,Parent-80,2025-03-14 17:55:32
1979d162-d374-4c99-8f50-26da1cac60a3,Node-46,Segment description 772,Parent-71,2025-03-14 17:55:32
6077602e-cca1-4b5a-835b-6e6076fff801,Node-232,Segment description 503,Parent-19,2025-03-14 17:55:32
31f02086-b89f-4af9-b28c-fe66192a39e1,Node-987,Segment description 920,Parent-53,2025-03-14 17:55:32
17c33191-3123-4a27-aee6-028800332cf2,Node-82,Segment description 403,Parent-38,2025-03-14 17:55:32
ab03fcf8-b0d7-44d5-8640-a49f2e44a092,Node-369,Segment description 983,Parent-46,2025-03-14 17:55:32
5b25c68b-1096-449f-849a-5f0371d9543f,Node-869,Segment description 400,Parent-81,2025-03-14 17:55:32
e88e28f6-b86b-41d8-8734-9c95d5c4653e,Node-509,Segment description 797,Parent-23,2025-03-14 17:55:32
aa69445e-9e80-4405-8a1b-59021d605ac5,Node-692,Segment description 470,Parent-5,2025-03-14 17:55:32
bda76bd8-04fc-46e6-93ee-c7286ec1c336,Node-316,Segment description 325,Parent-77,2025-03-14 17:55:32
db011571-deaa-4cf0-a723-4ad6d59877c7,Node-549,Segment description 456,Parent-7,2025-03-14 17:55:32
5eda4a50-5e49-478e-a260-375c2d539f38,Node-510,Segment description 348,Parent-16,2025-03-14 17:55:32
c569f170-2166-48dd-b254-d8ed861872e7,Node-251,Segment description 210,Parent-57,2025-03-14 17:55:32
ba894dd0-dd37-4506-ae6c-5bced9c75b80,Node-96,Segment description 922,Parent-75,2025-03-14 17:55:32
7274111d-a6d7-4e81-bce7-13516568bdac,Node-894,Segment description 864,Parent-3,2025-03-14 17:55:32
d38d0563-4b9e-4059-a910-b6c0594dbdfe,Node-442,Segment description 122,Parent-60,2025-03-14 17:55:32
7fb57e5c-ba7f-4bdf-8fe3-060b1d3f781a,Node-945,Segment description 86,Parent-60,2025-03-14 17:55:32
8a4653f1-dfea-410b-85e0-25a58a7ba307,Node-396,Segment description 362,Parent-63,2025-03-14 17:55:32
33a8eac5-9cc8-4577-a5fe-f5739fcda28f,Node-909,Segment description 252,Parent-80,2025-03-14 17:55:32
530f65ca-b442-4d2b-a95b-a49e359da217,Node-233,Segment description 226,Parent-10,2025-03-14 17:55:32
ca1a44a1-dab2-4e59-aa06-7aa3bbb71b34,Node-788,Segment description 946,Parent-43,2025-03-14 17:55:32
490d1af3-c7dc-4e2a-a24b-38f9653ac13b,Node-730,Segment description 134,Parent-44,2025-03-14 17:55:32
a08797f5-2ea4-436b-aca6-9280829618b5,Node-244,Segment description 320,Parent-91,2025-03-14 17:55:32
d2080f6f-11f9-48d6-bfd2-81f791b59d0c,Node-337,Segment description 325,Parent-89,2025-03-14 17:55:32
7a500ba0-fd44-4ac3-acea-c3ebb3c36c6d,Node-846,Segment description 764,Parent-13,2025-03-14 17:55:32
894c96b4-2540-4bc5-88d0-fc832b901256,Node-483,Segment description 944,Parent-84,2025-03-14 17:55:32
68bcebac-fd8e-4acc-833d-e76c8eb6e0b3,Node-898,Segment description 209,Parent-46,2025-03-14 17:55:32
c3e20f26-4122-4b7c-bd9a-03d330157fb1,Node-961,Segment description 63,Parent-12,2025-03-14 17:55:32
01cdd47c-75f2-4073-9c2f-edf1e3cabbdc,Node-528,Segment description 442,Parent-88,2025-03-14 17:55:32
6b435d68-9df9-4eb7-bf0a-78d0a5a46136,Node-928,Segment description 410,Parent-67,2025-03-14 17:55:32
548165a0-b74f-4ded-9b80-c39462e70793,Node-942,Segment description 601,Parent-17,2025-03-14 17:55:32
6da17235-2e14-4023-93c5-fd7b4fa9fb0b,Node-220,Segment description 519,Parent-79,2025-03-14 17:55:32
8eb0702b-e5db-48f5-9492-b4c1d3c08209,Node-331,Segment description 936,Parent-88,2025-03-14 17:55:32
e12012d0-3e68-40b0-ab51-5c3c04ca420a,Node-673,Segment description 633,Parent-61,2025-03-14 17:55:32
a76ec3d1-35dc-453a-9462-4907571a9c11,Node-610,Segment description 192,Parent-94,2025-03-14 17:55:32
7f8bce86-31bb-4a37-8048-4d5bc9288c2b,Node-742,Segment description 647,Parent-19,2025-03-14 17:55:32
9cb7d484-9ac9-4b26-9157-6c638c20ecee,Node-930,Segment description 291,Parent-57,2025-03-14 17:55:32
ab9b8a40-68ef-496b-95a6-f9414b35ff76,Node-380,Segment description 79,Parent-47,2025-03-14 17:55:32
