segment_id,node,description,parent,start_date,end_date,uda_channel,aggregation_consol,data_storage,allow_posting,allow_budgeting,enabled,summary,created_at
ade527d1-1d82-4700-bcb7-4e386c7b9b21,,Channel Segment 574,Parent-87,,,,,,,,,,14-03-2025 18:05
3451be8c-ceb2-4610-8bca-ebd4df9fe0cc,,Channel Segment 333,Parent-6,,,,,,,,,,14-03-2025 18:05
9d2e43ef-6969-497e-bf6a-4c78e25c8d49,,Channel Segment 768,Parent-95,,,,,,,,,,14-03-2025 18:05
6b6f5e6d-6981-4568-b4dd-2dea395c9505,,Channel Segment 256,Parent-19,,,,,,,,,,14-03-2025 18:05
73c2417f-9760-4400-bad1-b2960d11a7f1,,Channel Segment 980,Parent-12,,,,,,,,,,14-03-2025 18:05
3326a1f3-4487-4380-9cd7-712c18ec25c5,,Channel Segment 351,Parent-60,,,,,,,,,,14-03-2025 18:05
73a09377-2b22-4ce9-8066-43e9584e1524,,Channel Segment 664,Parent-61,,,,,,,,,,14-03-2025 18:05
9ac1f116-6666-447a-a341-e4f1d8c85eb5,,Channel Segment 383,Parent-2,,,,,,,,,,14-03-2025 18:05
30e69fc5-78bf-4110-9741-56cc6ebbc937,,Channel Segment 710,Parent-18,,,,,,,,,,14-03-2025 18:05
437a00e7-6710-4944-924b-a63507ec2c87,,Channel Segment 71,Parent-33,,,,,,,,,,14-03-2025 18:05
fdbdc408-dd7e-4a05-947d-554de007415f,,Channel Segment 690,Parent-89,,,,,,,,,,14-03-2025 18:05
2e143c63-2db5-4e21-af96-52f4b534651e,,Channel Segment 670,Parent-44,,,,,,,,,,14-03-2025 18:05
f3f2aac0-f75a-40c7-a46c-b4c1c9209eef,,Channel Segment 383,Parent-37,,,,,,,,,,14-03-2025 18:05
e7060765-c181-478e-937a-719edf01a8b6,,Channel Segment 430,Parent-88,,,,,,,,,,14-03-2025 18:05
80a69ca7-d153-44b1-b0be-c7fe5dcf51a8,,Channel Segment 983,Parent-1,,,,,,,,,,14-03-2025 18:05
3a9da2f6-6015-4dbf-9bd3-e06cf7f1031b,,Channel Segment 493,Parent-69,,,,,,,,,,14-03-2025 18:05
f7abb661-8b4c-4fb5-9a1f-53a80eddcefe,,Channel Segment 124,Parent-69,,,,,,,,,,14-03-2025 18:05
f62f238c-2ef5-43af-93e2-8c3edb93f5ba,,Channel Segment 163,Parent-87,,,,,,,,,,14-03-2025 18:05
4a6ceefc-4979-4002-bc2d-800e5cf15787,,Channel Segment 339,Parent-35,,,,,,,,,,14-03-2025 18:05
e74c5763-be18-49dd-b036-bfa29f1f132e,,Channel Segment 675,Parent-92,,,,,,,,,,14-03-2025 18:05
7aaeae59-9f76-4089-b016-cb8f07a9feaf,,Channel Segment 311,Parent-91,,,,,,,,,,14-03-2025 18:05
b35b26a0-9f1e-4aca-a31d-4c02423d291b,,Channel Segment 971,Parent-97,,,,,,,,,,14-03-2025 18:05
3e29814e-6913-4c3b-be1b-8c27d6c4fa48,,Channel Segment 719,Parent-20,,,,,,,,,,14-03-2025 18:05
f352fdba-5a7d-48c1-ae7d-57aebd27502f,,Channel Segment 939,Parent-79,,,,,,,,,,14-03-2025 18:05
d7bcfc12-7382-4589-8fd0-2b14159be59b,,Channel Segment 511,Parent-58,,,,,,,,,,14-03-2025 18:05
7e456509-cb99-4f4e-9feb-45af096f8e10,,Channel Segment 769,Parent-26,,,,,,,,,,14-03-2025 18:05
6cacbfbb-a1cc-4878-8e64-e29e6e649e23,,Channel Segment 772,Parent-30,,,,,,,,,,14-03-2025 18:05
676d4153-3fb9-4fdd-b46c-8423e3aca41b,,Channel Segment 99,Parent-25,,,,,,,,,,14-03-2025 18:05
e285633f-1ea0-4db0-afa4-3654a14edf8e,,Channel Segment 405,Parent-25,,,,,,,,,,14-03-2025 18:05
76e553a0-ebc6-448c-8f3f-def4db8cc226,,Channel Segment 707,Parent-34,,,,,,,,,,14-03-2025 18:05
734f4925-36ef-40b4-828b-f7c2efa604ce,,Channel Segment 814,Parent-67,,,,,,,,,,14-03-2025 18:05
f9b3933c-2f43-442f-9df7-d229123b8b9b,,Channel Segment 303,Parent-30,,,,,,,,,,14-03-2025 18:05
e186788b-6f58-4d62-9880-4418afb590af,,Channel Segment 59,Parent-80,,,,,,,,,,14-03-2025 18:05
2c958bf9-216f-44cd-8ddc-36530f2aaa49,,Channel Segment 445,Parent-65,,,,,,,,,,14-03-2025 18:05
242bbfb9-0b24-4466-af87-a70c00946fe1,,Channel Segment 793,Parent-5,,,,,,,,,,14-03-2025 18:05
10be6cfb-1a1f-4162-8029-77755340651f,,Channel Segment 541,Parent-77,,,,,,,,,,14-03-2025 18:05
637e9ccc-59a2-48bc-885c-1159f129d7d8,,Channel Segment 384,Parent-13,,,,,,,,,,14-03-2025 18:05
697531a1-293a-4460-be84-18d28d523a98,,Channel Segment 434,Parent-89,,,,,,,,,,14-03-2025 18:05
55e96edf-895d-43fc-8441-8f5f0976acdc,,Channel Segment 696,Parent-93,,,,,,,,,,14-03-2025 18:05
af592f40-7533-433f-b3ad-c5fec1a7272b,,Channel Segment 225,Parent-88,,,,,,,,,,14-03-2025 18:05
ca5bbac9-b5d1-478e-aebd-2ef33cdf5f30,,Channel Segment 771,Parent-89,,,,,,,,,,14-03-2025 18:05
52369425-d297-4b7c-b825-b09e2853f951,,Channel Segment 511,Parent-10,,,,,,,,,,14-03-2025 18:05
6a0e85e9-38e1-49d3-869c-829e3e117517,,Channel Segment 803,Parent-39,,,,,,,,,,14-03-2025 18:05
0b952aa3-afdc-4339-a1f4-a1e5997d072c,,Channel Segment 649,Parent-57,,,,,,,,,,14-03-2025 18:05
8f088cf9-667c-4117-a696-c6a5ca25350e,,Channel Segment 499,Parent-14,,,,,,,,,,14-03-2025 18:05
4bbb7f27-d8a0-4a25-8227-ba7deab9350f,,Channel Segment 892,Parent-93,,,,,,,,,,14-03-2025 18:05
aa02f4d4-8c38-48be-9636-53a90709baf3,,Channel Segment 44,Parent-87,,,,,,,,,,14-03-2025 18:05
b6abcd1e-a9e3-4991-8482-66048e519dbd,,Channel Segment 334,Parent-51,,,,,,,,,,14-03-2025 18:05
0a3610b7-3934-43da-9a28-c77f9af3abc3,,Channel Segment 315,Parent-38,,,,,,,,,,14-03-2025 18:05
eddb3e9c-f07b-408d-b8e1-15f97055f406,,Channel Segment 95,Parent-33,,,,,,,,,,14-03-2025 18:05
44353863-42b3-48e4-b1b3-f8fa207b72c6,,Channel Segment 268,Parent-14,,,,,,,,,,14-03-2025 18:05
6235a517-a8ec-4fe1-a87b-0b2de707b047,,Channel Segment 113,Parent-17,,,,,,,,,,14-03-2025 18:05
0e412c1b-99c5-4437-8447-9264fb5a3ce6,,Channel Segment 237,Parent-54,,,,,,,,,,14-03-2025 18:05
4473b219-01a3-4afb-afd5-b3007343f974,,Channel Segment 687,Parent-54,,,,,,,,,,14-03-2025 18:05
0a1f1d89-1f16-410a-bc80-a439ccf3c83e,,Channel Segment 510,Parent-25,,,,,,,,,,14-03-2025 18:05
5da00f5f-1554-44c7-804d-cb23f74dcfa4,,Channel Segment 277,Parent-24,,,,,,,,,,14-03-2025 18:05
af6a9ec8-1c82-404b-b14e-77e7b61bd3df,,Channel Segment 140,Parent-57,,,,,,,,,,14-03-2025 18:05
87708bdf-043e-4278-9548-1687d4446c8d,,Channel Segment 551,Parent-92,,,,,,,,,,14-03-2025 18:05
22ba6f29-f840-464f-bcc8-82a745c90d4c,,Channel Segment 797,Parent-30,,,,,,,,,,14-03-2025 18:05
5b98830a-80e6-484c-b5d0-495b535e247f,,Channel Segment 309,Parent-64,,,,,,,,,,14-03-2025 18:05
7e18aa7e-cf57-46b0-9e57-0a6fb88fb445,,Channel Segment 494,Parent-23,,,,,,,,,,14-03-2025 18:05
c0b6f5c5-07b3-401d-9e92-a8285d41c7a7,,Channel Segment 288,Parent-99,,,,,,,,,,14-03-2025 18:05
3d8dcfc6-2fd0-4084-93f9-b006353a6d42,,Channel Segment 631,Parent-25,,,,,,,,,,14-03-2025 18:05
e8b18823-f1c7-45be-ad46-1695bb97493c,,Channel Segment 450,Parent-63,,,,,,,,,,14-03-2025 18:05
b0dc4c9c-a5e8-416d-b841-4faa34d9884c,,Channel Segment 66,Parent-33,,,,,,,,,,14-03-2025 18:05
fc3d80ab-228d-4162-9eed-96cc3bf05cad,,Channel Segment 69,Parent-18,,,,,,,,,,14-03-2025 18:05
bd29a769-bb82-47ac-bea4-8503619337d2,,Channel Segment 344,Parent-51,,,,,,,,,,14-03-2025 18:05
1fbce8e7-2f2a-4967-be68-119ba8063867,,Channel Segment 290,Parent-43,,,,,,,,,,14-03-2025 18:05
9d6bfdd2-ed00-4661-b0e4-18fdba43864e,,Channel Segment 284,Parent-74,,,,,,,,,,14-03-2025 18:05
15ea78fd-ef81-485c-bd28-8ae7bb91ada3,,Channel Segment 947,Parent-98,,,,,,,,,,14-03-2025 18:05
fcff0772-980b-4986-a4fe-0ad0ff915255,,Channel Segment 30,Parent-51,,,,,,,,,,14-03-2025 18:05
78a9d119-5d1b-4a93-81d9-6b216eed0014,,Channel Segment 293,Parent-73,,,,,,,,,,14-03-2025 18:05
44cd3f42-ecd9-4e14-ad47-408847934328,,Channel Segment 928,Parent-40,,,,,,,,,,14-03-2025 18:05
1b9fea83-3045-417c-bd86-9f9183b0b13c,,Channel Segment 106,Parent-85,,,,,,,,,,14-03-2025 18:05
e99e3181-dc2a-4317-af49-49249fb3965d,,Channel Segment 513,Parent-98,,,,,,,,,,14-03-2025 18:05
35235746-8fb7-48e0-9fe3-ce67afae5a29,,Channel Segment 295,Parent-18,,,,,,,,,,14-03-2025 18:05
8fb248d6-e2c8-42ff-940e-f5d9e1c710f3,,Channel Segment 41,Parent-80,,,,,,,,,,14-03-2025 18:05
90e3c519-79d5-446c-b7a1-e00ac2a08330,,Channel Segment 118,Parent-24,,,,,,,,,,14-03-2025 18:05
366580e5-277c-44a6-a1aa-ce8b0eb4518b,,Channel Segment 929,Parent-64,,,,,,,,,,14-03-2025 18:05
c30bb819-759c-4741-a76e-f736e152dd92,,Channel Segment 949,Parent-12,,,,,,,,,,14-03-2025 18:05
66c7d93a-3673-490b-898f-16f50c78cf31,,Channel Segment 758,Parent-60,,,,,,,,,,14-03-2025 18:05
dc3630cd-7eea-451c-9941-96483d4cf1bb,,Channel Segment 900,Parent-11,,,,,,,,,,14-03-2025 18:05
d8749326-3f62-414c-a3ca-1cfcd55170a3,,Channel Segment 266,Parent-95,,,,,,,,,,14-03-2025 18:05
499c3f3b-a317-450a-acb0-1119177de6e1,,Channel Segment 326,Parent-50,,,,,,,,,,14-03-2025 18:05
29a7bd98-b6f8-49b2-96ad-50881cccdded,,Channel Segment 502,Parent-40,,,,,,,,,,14-03-2025 18:05
4fb57daa-2f9f-4bb5-90ed-d265c3d91775,,Channel Segment 812,Parent-53,,,,,,,,,,14-03-2025 18:05
740c3160-6537-400d-8d11-ac0f7982480f,,Channel Segment 960,Parent-53,,,,,,,,,,14-03-2025 18:05
2c8a2e6c-b8ef-4303-8f1b-3ee99e8c9e70,,Channel Segment 374,Parent-94,,,,,,,,,,14-03-2025 18:05
bf428a1d-c29a-4877-ba6c-d677420f36bb,,Channel Segment 854,Parent-52,,,,,,,,,,14-03-2025 18:05
99aec146-d7af-41c2-a115-008fe16b6d35,,Channel Segment 590,Parent-85,,,,,,,,,,14-03-2025 18:05
eaa73f17-3ef3-4a55-9293-24e7d6872a97,,Channel Segment 249,Parent-90,,,,,,,,,,14-03-2025 18:05
0d57c496-0a97-4901-b620-5c61915b903f,,Channel Segment 144,Parent-28,,,,,,,,,,14-03-2025 18:05
814d1156-a1a1-4df4-80ac-2631121306d1,,Channel Segment 944,Parent-3,,,,,,,,,,14-03-2025 18:05
8c558f4e-7471-420c-9370-ba3b85bd09c1,,Channel Segment 753,Parent-31,,,,,,,,,,14-03-2025 18:05
0fa95d67-958d-4767-bcb3-ecded3f8b2f7,,Channel Segment 477,Parent-40,,,,,,,,,,14-03-2025 18:05
c9b81fa0-7445-47f7-9bdc-f62e2d44a2bb,,Channel Segment 588,Parent-43,,,,,,,,,,14-03-2025 18:05
07141cb6-fdfa-4acc-ae00-4603a783c165,,Channel Segment 107,Parent-29,,,,,,,,,,14-03-2025 18:05
a228b8d7-815b-4e3c-912d-f0246bd870e1,,Channel Segment 157,Parent-6,,,,,,,,,,14-03-2025 18:05
eb9265c2-b203-4c1b-9775-e6863777f59c,,Channel Segment 378,Parent-19,,,,,,,,,,14-03-2025 18:05
f70c4b04-f579-4bf4-9f3f-188b06365ed4,,Channel Segment 378,Parent-3,,,,,,,,,,14-03-2025 18:05
7600e9c8-8350-41fc-8661-ec1064f1cd2e,,Channel Segment 876,Parent-83,,,,,,,,,,14-03-2025 18:05
ea57b1c2-ceb3-43bb-a101-db39f33225b3,,Channel Segment 314,Parent-29,,,,,,,,,,14-03-2025 18:05
e27300a7-9770-4223-bbc6-d48b359e3734,,Channel Segment 77,Parent-49,,,,,,,,,,14-03-2025 18:05
1b02334f-b0da-4e0c-a032-66d9e5bf15b4,,Channel Segment 582,Parent-18,,,,,,,,,,14-03-2025 18:05
ad44f20a-080f-4893-9822-35e4bd94c3aa,,Channel Segment 62,Parent-5,,,,,,,,,,14-03-2025 18:05
9933558c-5bca-4fb0-ba7f-d02e30f178cf,,Channel Segment 857,Parent-7,,,,,,,,,,14-03-2025 18:05
b089e5a7-bc03-44da-8424-a8a159bcfa5d,,Channel Segment 745,Parent-14,,,,,,,,,,14-03-2025 18:05
187cfff9-2d23-4d11-a979-3c3b31bb9004,,Channel Segment 24,Parent-31,,,,,,,,,,14-03-2025 18:05
2c1f2999-07be-49ea-a8d8-bd95c90a9db8,,Channel Segment 256,Parent-6,,,,,,,,,,14-03-2025 18:05
3fd68e1d-b63d-44f5-ba55-f19961d0e7c6,,Channel Segment 509,Parent-30,,,,,,,,,,14-03-2025 18:05
ea6dcd9e-f416-4b69-894a-dbd75a775243,,Channel Segment 87,Parent-59,,,,,,,,,,14-03-2025 18:05
61bc5497-e445-4110-b489-d3828d3d7fc9,,Channel Segment 168,Parent-84,,,,,,,,,,14-03-2025 18:05
43ac1cc5-0e6e-497e-92f7-e3ce4d7330b9,,Channel Segment 503,Parent-25,,,,,,,,,,14-03-2025 18:05
274b1c9c-6c86-441d-b58c-904eb5ae84c5,,Channel Segment 898,Parent-56,,,,,,,,,,14-03-2025 18:05
53a4829c-5c6a-4309-9ff4-e82b4a06b117,,Channel Segment 4,Parent-22,,,,,,,,,,14-03-2025 18:05
a01c364a-9883-46c9-b6bd-6567f8819e00,,Channel Segment 254,Parent-96,,,,,,,,,,14-03-2025 18:05
f123404c-fefe-4e2d-9057-d981449f0bbb,,Channel Segment 154,Parent-37,,,,,,,,,,14-03-2025 18:05
d7f76542-4187-40e1-9771-93683c50b44e,,Channel Segment 777,Parent-60,,,,,,,,,,14-03-2025 18:05
37311997-6d28-4c1c-8767-17634a3ea578,,Channel Segment 222,Parent-10,,,,,,,,,,14-03-2025 18:05
8888ab6c-8f2f-4c7d-851e-a339ea167efa,,Channel Segment 814,Parent-31,,,,,,,,,,14-03-2025 18:05
015c3e85-7e9f-474e-b1e3-fad916cbbdc2,,Channel Segment 172,Parent-49,,,,,,,,,,14-03-2025 18:05
f75f3ce2-d675-4db7-b8fd-86e8a6e4b8d1,,Channel Segment 545,Parent-29,,,,,,,,,,14-03-2025 18:05
7bf147dc-f13b-4d58-b060-d5885d0eac10,,Channel Segment 302,Parent-1,,,,,,,,,,14-03-2025 18:05
93e9cc1d-34e3-42e1-95f4-27dce322bd24,,Channel Segment 835,Parent-17,,,,,,,,,,14-03-2025 18:05
fdf6e129-5818-4734-bcd5-9e53db55da35,,Channel Segment 633,Parent-64,,,,,,,,,,14-03-2025 18:05
31e5f99c-f143-4035-8c74-33ac0d645567,,Channel Segment 784,Parent-29,,,,,,,,,,14-03-2025 18:05
206f67f8-f2d9-45c8-be27-4b765989f2bb,,Channel Segment 791,Parent-22,,,,,,,,,,14-03-2025 18:05
049bad03-1372-4715-af64-6a73dda17832,,Channel Segment 893,Parent-78,,,,,,,,,,14-03-2025 18:05
cea0ee88-cdbd-4e19-bcf5-774a1a0dbb4c,,Channel Segment 571,Parent-88,,,,,,,,,,14-03-2025 18:05
815e1861-82df-4052-a822-93a6decc7564,,Channel Segment 176,Parent-8,,,,,,,,,,14-03-2025 18:05
34b4041f-2adc-4b29-b67e-07c595906149,,Channel Segment 82,Parent-16,,,,,,,,,,14-03-2025 18:05
46de62ff-a562-4eab-976d-1eab47702037,,Channel Segment 519,Parent-82,,,,,,,,,,14-03-2025 18:05
fc2fbcc5-eba5-41d8-93f4-faa6fd3b8459,,Channel Segment 464,Parent-58,,,,,,,,,,14-03-2025 18:05
7c0a1da1-e2e0-4890-8771-39bb279fd44e,,Channel Segment 397,Parent-61,,,,,,,,,,14-03-2025 18:05
fb83fd4a-9708-4785-bcea-a6d7f7e40d1d,,Channel Segment 624,Parent-13,,,,,,,,,,14-03-2025 18:05
c6baddf3-9bc5-492a-b307-55a18c9f4387,,Channel Segment 52,Parent-41,,,,,,,,,,14-03-2025 18:05
36ff9f60-31ef-4558-aafc-73f0334d3697,,Channel Segment 249,Parent-80,,,,,,,,,,14-03-2025 18:05
f079b4b0-6ad3-4208-8c7d-a4d87ffb7d8a,,Channel Segment 60,Parent-53,,,,,,,,,,14-03-2025 18:05
e2300c0f-b392-4e8b-8f4e-14f76d5b71d6,,Channel Segment 135,Parent-52,,,,,,,,,,14-03-2025 18:05
641e79a0-6aeb-40c6-a038-92e2aed74de6,,Channel Segment 763,Parent-46,,,,,,,,,,14-03-2025 18:05
0302ee30-e94d-4311-8abe-37a62cd882e4,,Channel Segment 488,Parent-55,,,,,,,,,,14-03-2025 18:05
0a53aa98-1ee7-484d-8ca3-37ac796f47c5,,Channel Segment 61,Parent-70,,,,,,,,,,14-03-2025 18:05
2dcd82a3-3988-4722-b906-a0216fc1acb3,,Channel Segment 353,Parent-71,,,,,,,,,,14-03-2025 18:05
924fe0a1-0b9d-47de-b4b5-18f79998eb7e,,Channel Segment 887,Parent-68,,,,,,,,,,14-03-2025 18:05
5efeebe3-14b4-47b3-bdc2-6ec491be762a,,Channel Segment 252,Parent-89,,,,,,,,,,14-03-2025 18:05
119a8895-92d2-4f8c-8085-df53b59315ea,,Channel Segment 592,Parent-21,,,,,,,,,,14-03-2025 18:05
4529e8b9-a86d-4afa-be3d-0adf333d8a9d,,Channel Segment 349,Parent-95,,,,,,,,,,14-03-2025 18:05
e2efca2f-41bc-4e00-b545-329e1f3e40a4,,Channel Segment 879,Parent-89,,,,,,,,,,14-03-2025 18:05
e0500b1d-60cd-4164-9034-2e3376c0b1cf,,Channel Segment 175,Parent-37,,,,,,,,,,14-03-2025 18:05
80a3e5c5-ed55-4c1e-b2aa-6441867562a5,,Channel Segment 887,Parent-88,,,,,,,,,,14-03-2025 18:05
a114a3f8-b15f-41ff-ab1c-4c32a2e6653f,,Channel Segment 246,Parent-85,,,,,,,,,,14-03-2025 18:05
da94ec28-c91f-42a5-8f82-290120412dae,,Channel Segment 218,Parent-20,,,,,,,,,,14-03-2025 18:05
3238a5d8-0018-46fd-9a69-c1a73ea6d9b2,,Channel Segment 759,Parent-44,,,,,,,,,,14-03-2025 18:05
cd06b959-f0bd-4170-871b-b4d0c4ccd070,,Channel Segment 793,Parent-66,,,,,,,,,,14-03-2025 18:05
b5a25f33-b7ba-4dc1-bfcf-7bd46811b9dc,,Channel Segment 121,Parent-40,,,,,,,,,,14-03-2025 18:05
13ac43b5-8793-4c1d-bb6e-43705fa01478,,Channel Segment 450,Parent-31,,,,,,,,,,14-03-2025 18:05
02134291-f5c2-4e5e-8a42-de876bf99ae7,,Channel Segment 87,Parent-3,,,,,,,,,,14-03-2025 18:05
54d48c1e-7ce4-4199-82a0-b9329152210e,,Channel Segment 155,Parent-100,,,,,,,,,,14-03-2025 18:05
5f084c51-b208-4411-a216-fa45bcd57b2e,,Channel Segment 559,Parent-42,,,,,,,,,,14-03-2025 18:05
69c8fea6-50a7-4e70-9336-d512f7d754e4,,Channel Segment 893,Parent-90,,,,,,,,,,14-03-2025 18:05
58d868f6-cdfe-4aa3-b0c5-faf5d3d6000b,,Channel Segment 532,Parent-29,,,,,,,,,,14-03-2025 18:05
f19726b6-ae55-432e-8d2c-44546a3b015b,,Channel Segment 886,Parent-60,,,,,,,,,,14-03-2025 18:05
67552384-4746-424f-a5bc-a31d2f1b4a86,,Channel Segment 229,Parent-94,,,,,,,,,,14-03-2025 18:05
9e364c2c-dc07-49d5-8d40-563ff5daeff8,,Channel Segment 567,Parent-1,,,,,,,,,,14-03-2025 18:05
9dffc1af-c9f2-4fd8-aebd-ef8a74bb81d6,,Channel Segment 104,Parent-55,,,,,,,,,,14-03-2025 18:05
39ab0914-0bd8-4739-aa42-5cd2ece6ecab,,Channel Segment 161,Parent-51,,,,,,,,,,14-03-2025 18:05
d032be11-dfa7-4b41-bd1e-88cd080b7953,,Channel Segment 913,Parent-100,,,,,,,,,,14-03-2025 18:05
78105855-a1a3-427b-a41a-3c529b8847ba,,Channel Segment 940,Parent-20,,,,,,,,,,14-03-2025 18:05
565de54e-2405-4404-b87e-873350c68070,,Channel Segment 22,Parent-50,,,,,,,,,,14-03-2025 18:05
f963dbe9-daac-46d3-81df-e3fa33a32530,,Channel Segment 146,Parent-16,,,,,,,,,,14-03-2025 18:05
4061a41b-7a56-446f-9488-11cbe2f3f168,,Channel Segment 823,Parent-86,,,,,,,,,,14-03-2025 18:05
bb75b975-76e1-40cb-af81-ecab996e0f35,,Channel Segment 909,Parent-5,,,,,,,,,,14-03-2025 18:05
52511f2c-7ebf-45da-8519-eaa22be26e1c,,Channel Segment 235,Parent-98,,,,,,,,,,14-03-2025 18:05
c7130904-7bf5-4c6f-8eb1-9f43c6b5c158,,Channel Segment 353,Parent-2,,,,,,,,,,14-03-2025 18:05
c8e971f7-0e2c-4455-a28b-d6dc98c1cdbf,,Channel Segment 739,Parent-50,,,,,,,,,,14-03-2025 18:05
c1ed0945-4748-4741-bd56-a4c9a0090699,,Channel Segment 617,Parent-66,,,,,,,,,,14-03-2025 18:05
3666b6f6-f685-4f40-9f9b-6cfb06852c19,,Channel Segment 510,Parent-79,,,,,,,,,,14-03-2025 18:05
f8ed33de-5b84-420e-9bcc-34d5f0071d27,,Channel Segment 820,Parent-5,,,,,,,,,,14-03-2025 18:05
f4a0b59a-42aa-42dd-b3bb-ae3f0c68d535,,Channel Segment 836,Parent-32,,,,,,,,,,14-03-2025 18:05
fca8732b-c4ea-4849-a08a-fe63c3214966,,Channel Segment 355,Parent-19,,,,,,,,,,14-03-2025 18:05
4ee9d7e8-26b8-4d8e-95bf-20d70ed32107,,Channel Segment 417,Parent-56,,,,,,,,,,14-03-2025 18:05
5e8dc995-3f6d-49e3-a57d-bb55b7d94ebb,,Channel Segment 415,Parent-77,,,,,,,,,,14-03-2025 18:05
34d82da7-23b2-4468-8ca5-62b0ccb3d8f9,,Channel Segment 559,Parent-2,,,,,,,,,,14-03-2025 18:05
fbf4a657-e1fc-485d-86dd-6e3bd03e7965,,Channel Segment 706,Parent-85,,,,,,,,,,14-03-2025 18:05
066ae12f-d0a9-4b1f-ad10-fa528e611f9c,,Channel Segment 909,Parent-76,,,,,,,,,,14-03-2025 18:05
f310504a-f5fb-4be7-9a6b-7ff1af989169,,Channel Segment 422,Parent-51,,,,,,,,,,14-03-2025 18:05
f34ba245-7ecd-4e78-a3bf-c6ddfbf2a668,,Channel Segment 916,Parent-76,,,,,,,,,,14-03-2025 18:05
0c39418d-b098-4eaf-9b18-dbd5afd47355,,Channel Segment 660,Parent-17,,,,,,,,,,14-03-2025 18:05
a2a9b72f-001c-4315-9eba-1b39080f8df5,,Channel Segment 212,Parent-80,,,,,,,,,,14-03-2025 18:05
4c620ccc-0443-4b75-bf69-5f983d58eef2,,Channel Segment 538,Parent-92,,,,,,,,,,14-03-2025 18:05
80969a7b-5160-4e1f-bedd-60f4bb3fb5ae,,Channel Segment 77,Parent-13,,,,,,,,,,14-03-2025 18:05
e38b61b5-2bcc-4bcd-a607-3e71cbc329ad,,Channel Segment 359,Parent-29,,,,,,,,,,14-03-2025 18:05
a31396a2-7184-4868-adb2-34f1e80258b4,,Channel Segment 398,Parent-1,,,,,,,,,,14-03-2025 18:05
1fd329ba-0e73-4027-95bd-446621536b86,,Channel Segment 857,Parent-10,,,,,,,,,,14-03-2025 18:05
87c9f596-0949-4a43-badc-c4e9a4fa291e,,Channel Segment 692,Parent-39,,,,,,,,,,14-03-2025 18:05
de47ca93-fb67-4fc5-bc43-cf3ec02310a1,,Channel Segment 728,Parent-59,,,,,,,,,,14-03-2025 18:05
ec30bca4-6e96-4f0f-bde2-fc7190dc53f3,,Channel Segment 363,Parent-74,,,,,,,,,,14-03-2025 18:05
b1e029b8-5826-4a14-b276-2d5981a609ea,,Channel Segment 562,Parent-15,,,,,,,,,,14-03-2025 18:05
98a859e9-5e8c-47df-8cc4-cdaa115a54ba,,Channel Segment 281,Parent-51,,,,,,,,,,14-03-2025 18:05
96cb6f32-91de-4734-be40-33e14b1aaa1b,,Channel Segment 689,Parent-43,,,,,,,,,,14-03-2025 18:05
e82ea30d-5b22-4285-9a6e-ccb89ffd931f,,Channel Segment 323,Parent-44,,,,,,,,,,14-03-2025 18:05
7623ef73-d5ba-4f3f-9d13-fb509defc914,,Channel Segment 781,Parent-26,,,,,,,,,,14-03-2025 18:05
d12bf39e-d555-4d24-bc02-be1dd9ba305d,,Channel Segment 817,Parent-22,,,,,,,,,,14-03-2025 18:05
9264f479-af15-4082-9948-54dece9f6c3d,,Channel Segment 274,Parent-70,,,,,,,,,,14-03-2025 18:05
a7b2a929-658a-450a-aed3-115658471fab,,Channel Segment 340,Parent-55,,,,,,,,,,14-03-2025 18:05
31e2bbb3-48b0-4842-aad4-63de26bcfc72,,Channel Segment 112,Parent-22,,,,,,,,,,14-03-2025 18:05
0bb29617-8dab-4f98-8331-c85b7f470138,,Channel Segment 325,Parent-65,,,,,,,,,,14-03-2025 18:05
9e83be74-a1f3-44e9-b1a6-ebfedaf4d104,,Channel Segment 612,Parent-51,,,,,,,,,,14-03-2025 18:05
5f90f45d-691e-4605-9fe4-1d8c9be0203d,,Channel Segment 915,Parent-4,,,,,,,,,,14-03-2025 18:05
a9e44471-62a8-481f-b703-e8463acdc50b,,Channel Segment 654,Parent-13,,,,,,,,,,14-03-2025 18:05
c2c6e548-357f-48e3-a56a-04eda3e156cb,,Channel Segment 24,Parent-57,,,,,,,,,,14-03-2025 18:05
5d10e614-d649-42ff-a5e9-ab37455fb94d,,Channel Segment 420,Parent-93,,,,,,,,,,14-03-2025 18:05
f10dec4c-9884-4c36-9fa7-2600fed29138,,Channel Segment 535,Parent-44,,,,,,,,,,14-03-2025 18:05
606b9241-fc6e-43f4-a2ef-89976b17ef67,,Channel Segment 99,Parent-8,,,,,,,,,,14-03-2025 18:05
16562271-844a-4ee6-a472-256773d07812,,Channel Segment 601,Parent-55,,,,,,,,,,14-03-2025 18:05
73925757-34a4-45be-9938-b29134188c6f,,Channel Segment 535,Parent-25,,,,,,,,,,14-03-2025 18:05
adeac179-ca32-4460-a222-ce05067c6214,,Channel Segment 594,Parent-23,,,,,,,,,,14-03-2025 18:05
8a00a75f-7e70-44d8-91eb-349118de46da,,Channel Segment 284,Parent-65,,,,,,,,,,14-03-2025 18:05
d5b8cd1a-3194-4483-9287-330e32b7c298,,Channel Segment 742,Parent-66,,,,,,,,,,14-03-2025 18:05
6cc4b216-4d6a-44fd-b50a-0d19e086d786,,Channel Segment 710,Parent-73,,,,,,,,,,14-03-2025 18:05
