payroll_id,employee_id,pay_date,salary_amount,tax_deduction,net_salary,created_at
EMP09409,EMP09409,2049-10-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09410,EMP09410,2049-10-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09411,EMP09411,2049-10-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09412,EMP09412,2049-10-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09413,EMP09413,2049-10-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09414,EMP09414,2049-10-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09415,EMP09415,2049-10-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09416,EMP09416,2049-10-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09417,EMP09417,2049-10-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09418,EMP09418,2049-10-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09419,EMP09419,2049-10-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09420,EMP09420,2049-10-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09421,EMP09421,2049-10-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09422,EMP09422,2049-10-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09423,EMP09423,2049-10-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09424,EMP09424,2049-10-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09425,EMP09425,2049-10-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09426,EMP09426,2049-10-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09427,EMP09427,2049-10-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09428,EMP09428,2049-10-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09429,EMP09429,2049-10-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09430,EMP09430,2049-10-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09431,EMP09431,2049-10-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09432,EMP09432,2049-10-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09433,EMP09433,2049-10-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09434,EMP09434,2049-10-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09435,EMP09435,2049-10-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09436,EMP09436,2049-10-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09437,EMP09437,2049-11-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09438,EMP09438,2049-11-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09439,EMP09439,2049-11-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09440,EMP09440,2049-11-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09441,EMP09441,2049-11-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09442,EMP09442,2049-11-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09443,EMP09443,2049-11-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09444,EMP09444,2049-11-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09445,EMP09445,2049-11-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09446,EMP09446,2049-11-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09447,EMP09447,2049-11-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09448,EMP09448,2049-11-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09449,EMP09449,2049-11-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09450,EMP09450,2049-11-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09451,EMP09451,2049-11-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09452,EMP09452,2049-11-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09453,EMP09453,2049-11-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09454,EMP09454,2049-11-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09455,EMP09455,2049-11-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09456,EMP09456,2049-11-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09457,EMP09457,2049-11-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09458,EMP09458,2049-11-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09459,EMP09459,2049-11-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09460,EMP09460,2049-11-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09461,EMP09461,2049-11-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09462,EMP09462,2049-11-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09463,EMP09463,2049-11-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09464,EMP09464,2049-11-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09465,EMP09465,2049-11-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09466,EMP09466,2049-11-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09467,EMP09467,2049-12-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09468,EMP09468,2049-12-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09469,EMP09469,2049-12-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09470,EMP09470,2049-12-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09471,EMP09471,2049-12-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09472,EMP09472,2049-12-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09473,EMP09473,2049-12-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09474,EMP09474,2049-12-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09475,EMP09475,2049-12-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09476,EMP09476,2049-12-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09477,EMP09477,2049-12-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09478,EMP09478,2049-12-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09479,EMP09479,2049-12-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09480,EMP09480,2049-12-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09481,EMP09481,2049-12-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09482,EMP09482,2049-12-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09483,EMP09483,2049-12-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09484,EMP09484,2049-12-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09485,EMP09485,2049-12-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09486,EMP09486,2049-12-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09487,EMP09487,2049-12-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09488,EMP09488,2049-12-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09489,EMP09489,2049-12-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09490,EMP09490,2049-12-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09491,EMP09491,2049-12-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09492,EMP09492,2049-12-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09493,EMP09493,2049-12-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09494,EMP09494,2049-12-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09495,EMP09495,2049-12-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09496,EMP09496,2049-12-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09497,EMP09497,2049-12-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09498,EMP09498,2050-01-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09499,EMP09499,2050-01-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09500,EMP09500,2050-01-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09501,EMP09501,2050-01-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09502,EMP09502,2050-01-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09503,EMP09503,2050-01-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09504,EMP09504,2050-01-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09505,EMP09505,2050-01-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09506,EMP09506,2050-01-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09507,EMP09507,2050-01-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09508,EMP09508,2050-01-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09509,EMP09509,2050-01-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09510,EMP09510,2050-01-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09511,EMP09511,2050-01-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09512,EMP09512,2050-01-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09513,EMP09513,2050-01-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09514,EMP09514,2050-01-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09515,EMP09515,2050-01-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09516,EMP09516,2050-01-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09517,EMP09517,2050-01-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09518,EMP09518,2050-01-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09519,EMP09519,2050-01-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09520,EMP09520,2050-01-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09521,EMP09521,2050-01-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09522,EMP09522,2050-01-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09523,EMP09523,2050-01-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09524,EMP09524,2050-01-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09525,EMP09525,2050-01-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09526,EMP09526,2050-01-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09527,EMP09527,2050-01-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09528,EMP09528,2050-01-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09529,EMP09529,2050-02-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09530,EMP09530,2050-02-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09531,EMP09531,2050-02-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09532,EMP09532,2050-02-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09533,EMP09533,2050-02-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09534,EMP09534,2050-02-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09535,EMP09535,2050-02-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09536,EMP09536,2050-02-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09537,EMP09537,2050-02-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09538,EMP09538,2050-02-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09539,EMP09539,2050-02-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09540,EMP09540,2050-02-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09541,EMP09541,2050-02-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09542,EMP09542,2050-02-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09543,EMP09543,2050-02-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09544,EMP09544,2050-02-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09545,EMP09545,2050-02-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09546,EMP09546,2050-02-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09547,EMP09547,2050-02-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09548,EMP09548,2050-02-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09549,EMP09549,2050-02-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09550,EMP09550,2050-02-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09551,EMP09551,2050-02-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09552,EMP09552,2050-02-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09553,EMP09553,2050-02-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09554,EMP09554,2050-02-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09555,EMP09555,2050-02-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09556,EMP09556,2050-02-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09557,EMP09557,2050-03-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09558,EMP09558,2050-03-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09559,EMP09559,2050-03-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09560,EMP09560,2050-03-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09561,EMP09561,2050-03-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09562,EMP09562,2050-03-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09563,EMP09563,2050-03-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09564,EMP09564,2050-03-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09565,EMP09565,2050-03-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09566,EMP09566,2050-03-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09567,EMP09567,2050-03-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09568,EMP09568,2050-03-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09569,EMP09569,2050-03-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09570,EMP09570,2050-03-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09571,EMP09571,2050-03-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09572,EMP09572,2050-03-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09573,EMP09573,2050-03-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09574,EMP09574,2050-03-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09575,EMP09575,2050-03-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09576,EMP09576,2050-03-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09577,EMP09577,2050-03-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09578,EMP09578,2050-03-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09579,EMP09579,2050-03-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09580,EMP09580,2050-03-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09581,EMP09581,2050-03-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09582,EMP09582,2050-03-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09583,EMP09583,2050-03-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09584,EMP09584,2050-03-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09585,EMP09585,2050-03-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09586,EMP09586,2050-03-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09587,EMP09587,2050-03-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09588,EMP09588,2050-04-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09589,EMP09589,2050-04-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09590,EMP09590,2050-04-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09591,EMP09591,2050-04-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09592,EMP09592,2050-04-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09593,EMP09593,2050-04-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09594,EMP09594,2050-04-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09595,EMP09595,2050-04-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09596,EMP09596,2050-04-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09597,EMP09597,2050-04-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09598,EMP09598,2050-04-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09599,EMP09599,2050-04-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09600,EMP09600,2050-04-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09601,EMP09601,2050-04-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09602,EMP09602,2050-04-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09603,EMP09603,2050-04-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09604,EMP09604,2050-04-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09605,EMP09605,2050-04-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09606,EMP09606,2050-04-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09607,EMP09607,2050-04-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09608,EMP09608,2050-04-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09609,EMP09609,2050-04-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09610,EMP09610,2050-04-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09611,EMP09611,2050-04-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09612,EMP09612,2050-04-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09613,EMP09613,2050-04-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09614,EMP09614,2050-04-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09615,EMP09615,2050-04-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09616,EMP09616,2050-04-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09617,EMP09617,2050-04-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09618,EMP09618,2050-05-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09619,EMP09619,2050-05-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09620,EMP09620,2050-05-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09621,EMP09621,2050-05-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09622,EMP09622,2050-05-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09623,EMP09623,2050-05-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09624,EMP09624,2050-05-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09625,EMP09625,2050-05-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09626,EMP09626,2050-05-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09627,EMP09627,2050-05-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09628,EMP09628,2050-05-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09629,EMP09629,2050-05-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09630,EMP09630,2050-05-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09631,EMP09631,2050-05-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09632,EMP09632,2050-05-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09633,EMP09633,2050-05-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09634,EMP09634,2050-05-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09635,EMP09635,2050-05-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09636,EMP09636,2050-05-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09637,EMP09637,2050-05-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09638,EMP09638,2050-05-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09639,EMP09639,2050-05-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09640,EMP09640,2050-05-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09641,EMP09641,2050-05-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09642,EMP09642,2050-05-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09643,EMP09643,2050-05-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09644,EMP09644,2050-05-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09645,EMP09645,2050-05-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09646,EMP09646,2050-05-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09647,EMP09647,2050-05-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09648,EMP09648,2050-05-31,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09649,EMP09649,2050-06-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09650,EMP09650,2050-06-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09651,EMP09651,2050-06-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09652,EMP09652,2050-06-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09653,EMP09653,2050-06-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09654,EMP09654,2050-06-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09655,EMP09655,2050-06-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09656,EMP09656,2050-06-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09657,EMP09657,2050-06-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09658,EMP09658,2050-06-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09659,EMP09659,2050-06-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09660,EMP09660,2050-06-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09661,EMP09661,2050-06-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09662,EMP09662,2050-06-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09663,EMP09663,2050-06-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09664,EMP09664,2050-06-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09665,EMP09665,2050-06-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09666,EMP09666,2050-06-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09667,EMP09667,2050-06-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09668,EMP09668,2050-06-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09669,EMP09669,2050-06-21,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09670,EMP09670,2050-06-22,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09671,EMP09671,2050-06-23,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09672,EMP09672,2050-06-24,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09673,EMP09673,2050-06-25,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09674,EMP09674,2050-06-26,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09675,EMP09675,2050-06-27,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09676,EMP09676,2050-06-28,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09677,EMP09677,2050-06-29,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09678,EMP09678,2050-06-30,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09679,EMP09679,2050-07-01,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09680,EMP09680,2050-07-02,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09681,EMP09681,2050-07-03,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09682,EMP09682,2050-07-04,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09683,EMP09683,2050-07-05,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09684,EMP09684,2050-07-06,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09685,EMP09685,2050-07-07,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09686,EMP09686,2050-07-08,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09687,EMP09687,2050-07-09,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09688,EMP09688,2050-07-10,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09689,EMP09689,2050-07-11,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09690,EMP09690,2050-07-12,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09691,EMP09691,2050-07-13,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09692,EMP09692,2050-07-14,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09693,EMP09693,2050-07-15,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09694,EMP09694,2050-07-16,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09695,EMP09695,2050-07-17,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09696,EMP09696,2050-07-18,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09697,EMP09697,2050-07-19,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
EMP09698,EMP09698,2050-07-20,5000,1000.0,4000.0,2025-03-15 12:32:53.966100
